0.0021423125058359148,0.006203009300910062,-0.00027248568119895964,-0.1164706249129115,-0.09089230077858262,-0.010063718212755654,-0.41066791635917665,-0.7715674128511965,-0.004406628043728528,0.5053730649252101,0.910090933164799,-0.004283903539222289,-0.7115182154309223,0.9135845240596672,-0.02444263600805088,-0.49663447812253614,0.9054858080734306,-0.0107709522502999
0.004068499064952439,0.02023208876732294,-0.014039816069854478,-0.11993295504009995,-0.09466672114536898,0.0007434526038966663,-0.39619830282707097,-0.8069780960824758,0.0016097163858206174,0.5104943431543038,1.8958671499864308,-0.018597995202316385,-0.7031858160685509,0.9006814599662571,-0.00031417636362412804,-1.5119677616364147,1.9044082066794852,1.0084556375211156
-0.004326308993842083,0.008706094025329819,0.0077954307134086446,-0.08774306182319255,-0.1146760542194929,0.023523560026816652,-0.39733439217553324,-0.789311677157294,0.0049869417463172545,0.48427634390381863,0.8906118426033729,3.5387437297951016e-05,-0.7032051771003923,0.9146725796536498,-0.000923916738391177,-0.49891856707404286,0.8951311469296774,0.00022675549730882276
-0.002423329708217735,0.0028153581277181807,0.0041915376818559705,-0.10280263553074886,-0.115731784638458,0.005907050300067962,-0.39747428478958785,-0.788039616088934,-0.01135284018069686,0.5077863446725749,0.9026681068069492,-0.000861966369561097,-1.70391739594331,0.9087302646365543,-0.9865465059131882,-0.49883870537690195,0.8750686603895034,0.009275064184853085
-0.02158198708905936,-0.0019902285117324894,-0.004624814360921474,-0.11543175180461142,-0.0907363826121092,0.003265556298781349,-0.41702664676023776,-0.8085802616467008,-0.0003449788572693531,0.48810682992554705,0.8840295357674446,-0.023002316377085916,-0.6942588886025715,0.8975903088046289,-0.010552577017746728,-0.515971706463214,0.9040615642866185,0.010795849414888103
0.007753510625939012,0.007086051290306451,0.0035219422036985104,-0.10050381158709387,-0.08649234340109178,-0.006605531314774077,-0.4113533721363031,-0.7969636017605128,-0.001661724397636643,0.5067816865721254,0.870244180929391,-0.0015803787377475348,-0.6945897578840577,0.8864693992248919,0.009061568891102201,-0.5031916293408367,0.9199363935097075,-0.0001890963514551827
0.0017210003218348516,-0.004512217727764551,-0.003387871475282221,0.8981828603150861,-0.10200349623527677,0.018367667826880967,-0.411475623613635,-0.812374779533721,0.009600544461799195,0.5032579052644787,0.9123136700563863,-0.007388340311122978,-0.7006504140528851,0.911134869948699,-0.003023235664564579,-0.5024154982089619,0.9038644345881004,0.0008600152960664633
-0.004015692619445656,-0.015712817372189075,-0.010454559165366775,-0.08762745985868672,-0.1061940734321207,0.00014128423949481042,-0.3974577890997598,-0.806907194627416,-0.000820150755521072,0.49641991667024865,0.8858159945839755,-0.005144008164828239,-0.7034539701431055,0.8986981421242176,-0.0015097337622634508,-0.48365849107377795,0.9042616876972925,0.015943123083701136
0.0171277049598868,0.002579715741400698,0.004566940799211762,-0.10774904496814533,-0.0887086980757137,-0.0023575952399587604,-0.388285137474707,-0.8004370093689512,0.011167658274283898,0.5082645559998793,0.9000274932432922,0.0005872538184178097,-0.698134633913158,0.8902821359520269,-0.005812601688297655,-0.49760008726474675,0.89534624773724,-0.0040563467145783546
0.008750956329200914,0.004792831301113508,0.0020400188942598088,-0.10720883646220813,-0.09898450003734058,0.004917301688874503,-0.40989372919805656,-0.7911352842520746,-0.005546848864004008,0.5104850195560251,0.9025703079872328,-0.005454578707051557,-0.7004605121521121,0.9077652384019675,0.0027004270949720546,-0.5056836751236774,0.8944895860081631,-0.003947882949567501
-0.007395200669567022,0.017748959766570163,0.0011202618156840808,-0.10935412949602136,-0.10421975812074594,0.01687754698913355,-0.3980481350624489,-0.7884912843178855,-0.007114736881612981,0.5016471453144504,0.9009869866189081,-0.006430949297154829,-0.6968111246065125,0.8876010537274123,0.012926358506189081,-0.5125833063427758,0.8999459417385642,0.0061021570722264735
-0.006311812538211502,-0.003949388940893961,0.02077379595807555,-0.10325005688030642,-0.10369497825753624,0.004187557753688582,-0.4105584776472232,-0.8023914005754257,0.00850632024376878,0.4995249943721201,0.9041552091781031,-0.00594569151528162,-0.7168192394768047,0.9206226956374044,-0.0034933397302165927,-0.49765192210024317,0.9143676246353185,0.007699860486149945
